time,open,high,low,close,volume
1776803400,75683.3,75847.42,75651.35,75651.35,0.03724
1776804300,75668.38,75745.0,75645.78,75728.08,0.01747
1776805200,75734.23,75775.24,75522.37,75588.27,0.03349
1776806100,75574.29,75674.76,75549.9,75600.99,0.02675
1776807000,75585.12,75616.52,75500.0,75500.0,0.02439
1776807900,75499.32,75566.8,75499.32,75566.8,0.00066
1776808800,75550.5,75600.63,75500.27,75570.71,0.01463
1776809700,75481.66,75481.66,75318.42,75374.41,0.02074
1776810600,75367.7,75550.62,75322.98,75550.62,0.06446
1776811500,75524.85,75630.98,75489.02,75630.17,0.01161
1776812400,75620.93,75836.89,75620.93,75770.17,0.11309
1776813300,75784.66,75836.89,75784.66,75836.89,0.01753
1776814200,75838.26,76104.26,75807.44,76050.51,0.08404
1776815100,76134.54,76423.66,76134.54,76305.28,0.0865
1776816000,76373.03,76430.17,76300.0,76378.51,0.02842
1776816900,76365.91,76408.74,76228.23,76250.59,0.0346
1776817800,76308.05,76407.99,76251.47,76310.82,0.0151
1776818700,76335.43,76335.43,76260.07,76303.1,0.04211
1776819600,76333.55,76400.2,76260.99,76399.86,0.08066
1776820500,76348.47,76348.47,76141.92,76148.3,0.06041
1776821400,76184.66,76237.5,76174.67,76237.5,0.00709
1776822300,76269.65,76339.93,76227.14,76272.67,0.0765
1776823200,76311.54,76849.15,76239.92,76791.77,0.28703
1776824100,76755.21,77262.17,76755.21,77217.66,1.77056
1776825000,77275.18,77331.98,77081.27,77257.31,0.08728
1776825900,77235.51,77627.68,77157.05,77607.14,0.23634
1776826800,77643.6,77702.11,77491.29,77623.75,0.30901
1776827700,77560.63,77601.41,77435.57,77508.18,0.03173
1776828600,77469.93,77580.45,77399.05,77580.45,0.00343
1776829500,77488.14,77601.41,77488.14,77547.31,0.17568
1776830400,77542.04,77614.18,77489.14,77502.28,0.12303
1776831300,77502.33,77506.66,77379.23,77506.66,0.00243
1776832200,77527.35,77688.05,77508.14,77570.72,0.23661
1776833100,77587.03,77594.25,77459.31,77491.7,0.10556
1776834000,77489.85,77598.91,77459.52,77598.91,0.07205
1776834900,77534.04,78432.34,77534.04,78253.35,1.82402
1776835800,78267.94,78342.0,78010.25,78128.22,0.29424
1776836700,78119.82,78193.88,77960.3,77986.77,0.0907
1776837600,77971.7,78015.3,77903.02,77953.47,0.01458
1776838500,77966.9,78040.66,77966.9,78040.66,0.00623
1776839400,77936.59,77936.59,77936.59,77936.59,0.00016
1776840300,77968.2,78020.84,77968.2,77987.77,0.00256
1776841200,78015.83,78119.8,77981.5,78119.8,0.02326
1776842100,77971.7,77971.7,77832.0,77863.63,0.14464
1776843000,77900.0,78083.64,77874.83,78083.64,0.06124
1776843900,78058.91,78106.96,77971.7,78017.79,0.07195
1776844800,78052.28,78161.54,78045.76,78157.82,0.01376
1776845700,78172.53,78193.88,77993.43,78026.3,0.06745
1776846600,77971.7,78003.96,77944.17,77968.55,0.00874
1776847500,77948.78,78079.62,77913.03,78068.19,0.01705
1776848400,78054.97,78090.24,77954.99,78043.21,0.02767
1776849300,78051.94,78151.17,77970.3,78151.17,0.01098
1776850200,78151.34,78193.47,78100.67,78144.75,0.0068
1776851100,78123.47,78123.47,77983.16,77983.16,0.00356
1776852000,77971.7,78048.68,77962.11,78020.61,0.05981
1776852900,77989.05,78085.11,77972.84,78084.77,0.0401
1776853800,78103.97,78173.46,78095.1,78148.48,0.00516
1776854700,78102.42,78178.49,78088.52,78178.49,0.01304
1776855600,78192.75,78300.98,78118.27,78156.3,1.02171
1776856500,78176.7,78299.1,78077.7,78299.1,0.10313
1776857400,78311.86,78378.33,78210.0,78217.86,0.16657
1776858300,78267.94,78296.53,78246.28,78277.69,0.01254
1776859200,78296.77,78448.63,78231.27,78426.08,0.09053
1776860100,78436.67,78490.12,78152.41,78204.89,0.12331
1776861000,78159.54,78245.85,78153.21,78193.69,0.07843
1776861900,78242.68,78310.52,78193.88,78238.16,0.01812
1776862800,78210.17,78416.06,78177.51,78340.07,0.08776
1776863700,78444.32,78490.12,78364.48,78454.45,0.03748
1776864600,78425.36,78659.91,78342.0,78575.75,0.22607
1776865500,78619.58,78835.61,78552.33,78835.61,0.40292
1776866400,78835.63,79074.01,78727.21,79074.01,0.80655
1776867300,79057.22,79156.65,78845.34,79079.15,0.14051
1776868200,79008.53,79008.53,78607.97,78712.3,0.07218
1776869100,78756.88,79100.0,78726.03,79072.01,0.01884
1776870000,79033.58,79100.0,78902.67,78934.47,0.10358
1776870900,78981.62,79094.45,78837.22,79094.45,0.0471
1776871800,79100.0,79304.76,79021.2,79241.81,0.96922
1776872700,79274.94,79382.76,79230.71,79304.77,0.07638
1776873600,79304.77,79452.89,79156.65,79189.17,0.61631
1776874500,79182.47,79182.47,78902.93,78947.61,0.0351
1776875400,78912.19,79001.61,78786.36,78786.36,0.52848
1776876300,78786.98,78852.58,78649.01,78733.77,0.03768
1776877200,78792.84,79047.27,78792.84,78979.14,0.50007
1776878100,79003.78,79004.77,78750.0,78852.11,0.10471
1776879000,78878.36,78884.6,78780.68,78832.98,0.02911
1776879900,78823.06,79000.0,78728.24,78934.47,0.0097
1776880800,78932.99,78997.98,78850.28,78997.98,0.04197
1776881700,78972.9,78972.9,78896.32,78930.4,0.02301
1776882600,78921.41,79024.05,78901.48,79024.05,0.03712
1776883500,78946.11,79156.15,78946.11,79008.53,0.01015
1776884400,78966.66,78966.66,78738.67,78840.3,0.02758
1776885300,78867.91,79071.88,78867.91,79022.31,0.05025
1776886200,79025.85,79062.71,78826.51,78879.28,0.3422
1776887100,78898.06,78966.52,78846.12,78934.47,0.01417
1776888000,78878.8,78897.14,78754.48,78789.61,0.01183
1776888900,78750.0,78759.75,78471.15,78609.74,0.51374
1776889800,78593.59,78625.43,78513.42,78522.45,0.02185
1776890700,78514.49,78523.76,78438.37,78450.87,0.02213
1776891600,78478.04,78597.19,78454.67,78577.54,0.02422
1776892500,78605.5,78610.43,78573.75,78581.55,0.02213
1776893400,78643.67,78750.0,78623.46,78750.0,0.0216
1776894300,78750.0,78830.5,78744.47,78817.73,0.5812
1776895200,78798.26,78834.29,78705.32,78802.33,0.30156
1776896100,78758.41,78779.03,78538.77,78550.85,0.07276
1776897000,78590.65,78608.58,78490.12,78551.37,0.01355
1776897900,78478.52,78634.24,78478.52,78634.24,0.00765
1776898800,78616.2,78616.2,78460.79,78550.6,0.02772
1776899700,78571.54,78571.54,78183.45,78234.6,0.06975
1776900600,78271.73,78298.36,78230.38,78230.38,0.1023
1776901500,78276.37,78300.5,78172.17,78208.89,0.00301
1776902400,78193.38,78400.01,77909.41,77909.41,0.1375
1776903300,77900.0,78471.15,77598.3,78471.15,0.184
1776904200,78471.14,78571.2,78313.25,78433.04,0.04019
1776905100,78452.06,78452.06,78316.33,78410.53,0.00363
1776906000,78410.17,78426.0,78243.28,78280.17,0.00425
1776906900,78270.33,78274.41,78080.75,78125.67,0.06888
1776907800,78233.06,78401.74,78101.55,78299.82,0.01163
1776908700,78293.52,78428.64,78248.19,78381.16,0.05647
1776909600,78365.12,78365.12,78200.11,78200.11,0.00816
1776910500,78119.06,78193.97,77967.86,78043.08,0.13699
1776911400,78033.72,78114.65,77778.11,77885.81,0.07856
1776912300,77885.01,78034.34,77782.23,77981.33,0.34907
1776913200,77945.1,78019.55,77779.39,77779.39,0.01904
1776914100,77720.99,77730.1,77628.62,77691.77,0.03697
1776915000,77686.73,77686.73,77493.13,77569.49,0.17799
1776915900,77650.27,77767.13,77575.19,77721.09,0.01614
1776916800,77697.1,77863.13,77694.83,77828.98,0.13372
1776917700,77826.25,77894.95,77750.0,77750.0,0.09036
1776918600,77807.24,77906.97,77807.24,77889.17,0.01832
1776919500,77903.51,77935.29,77840.09,77935.29,0.00867
1776920400,77936.3,78028.29,77920.61,78003.07,0.00734
1776921300,77974.42,77990.35,77891.31,77891.31,0.04913
1776922200,77853.31,77870.93,77750.01,77843.14,0.14845
1776923100,78038.5,78111.16,78017.32,78017.32,0.02883
1776924000,78097.76,78286.0,78097.76,78208.58,0.01377
1776924900,78206.39,78325.6,78178.31,78284.8,0.15114
1776925800,78294.0,78323.19,78223.25,78223.25,0.08275
1776926700,78181.23,78181.23,78181.23,78181.23,0.00191
1776927600,78246.5,78246.5,78143.98,78143.98,0.00478
1776928500,78107.75,78187.68,78107.75,78187.68,0.00138
1776929400,78157.62,78157.62,78107.75,78107.75,9e-05
1776930300,78011.43,78052.52,77982.91,78052.52,0.04326
1776931200,78031.73,78146.52,77988.52,78146.52,0.0447
1776932100,78011.63,78011.63,77944.57,77998.64,0.00258
1776933000,77953.05,77953.05,77750.0,77750.0,0.97055
1776933900,77736.82,77860.44,77736.82,77860.44,0.0046
1776934800,77837.16,77852.21,77465.86,77581.68,0.03791
1776935700,77559.03,77617.02,77559.03,77609.47,0.03317
1776936600,77637.1,77756.6,77397.6,77753.93,0.80647
1776937500,77622.69,77622.69,77618.89,77618.89,0.00018
1776938400,77660.99,77660.99,77199.49,77209.42,0.12904
1776939300,77351.76,77384.8,77351.76,77384.8,0.02669
1776940200,77384.8,77433.59,77384.8,77407.78,0.15618
1776941100,77418.82,77478.08,77333.46,77401.61,0.02805
1776942000,77491.91,77510.54,77414.05,77414.05,0.04905
1776942900,77394.35,77448.88,77394.35,77448.88,0.00033
1776943800,77477.33,77571.59,77477.33,77532.16,0.02467
1776944700,77597.88,77733.9,77597.88,77724.02,0.02648
1776945600,77739.46,77858.2,77731.6,77731.6,0.04549
1776946500,77695.49,77767.78,77653.98,77767.78,0.30476
1776947400,77769.59,77805.39,77769.59,77791.27,0.03358
1776948300,77748.36,77781.08,77540.2,77781.08,0.02181
1776949200,77889.71,77895.64,77622.9,77630.7,0.02622
1776950100,77685.18,77712.57,77630.7,77712.57,0.07111
1776951000,77587.8,77658.86,77546.07,77626.0,0.02732
1776951900,77477.8,77587.64,77419.19,77518.68,0.22976
1776952800,77491.89,77622.74,77431.32,77513.72,0.03327
1776953700,77526.98,77948.19,77526.98,77707.6,0.03829
1776954600,77704.0,77948.21,77704.0,77755.49,0.00314
1776955500,77951.95,78207.98,77858.04,78207.98,0.02924
1776956400,78186.77,78197.0,78023.32,78103.24,0.00879
1776957300,78266.87,78651.8,78266.87,78469.45,0.10959
1776958200,78355.0,78568.66,78334.52,78523.9,0.1549
1776959100,78285.71,78356.9,78268.53,78324.63,0.09788
1776960000,78412.08,78500.0,78300.01,78306.23,1.7517
1776960900,78303.59,78408.56,78303.59,78320.22,1.25872
1776961800,78395.38,78451.01,78317.2,78317.21,0.00906
1776962700,78315.72,78362.08,78022.72,78075.59,0.01228
1776963600,78073.9,78073.9,77661.67,77835.81,0.08662
1776964500,77820.94,77820.94,77584.86,77653.48,0.12386
1776965400,77555.95,77628.77,76983.93,77191.5,0.09304
1776966300,77156.72,77800.07,76965.05,77788.81,0.21383
1776967200,77787.1,78117.69,77787.1,78006.4,0.06243
1776968100,78069.69,78069.69,77857.14,77881.14,0.02553
1776969000,77990.3,78078.46,77983.11,78065.94,0.00915
1776969900,78040.06,78040.06,77692.29,77700.13,0.04235
1776970800,77742.39,77779.59,77608.33,77724.7,0.05342
1776971700,77766.76,77882.04,77766.76,77863.05,0.01143
1776972600,77710.53,77735.3,77669.5,77694.7,0.01163
1776973500,77702.78,77795.91,77642.86,77744.8,0.02036
1776974400,77705.93,77891.65,77677.72,77834.86,0.03361
1776975300,77700.0,77779.05,77700.0,77735.49,0.09878
1776976200,77740.0,77995.86,77740.0,77995.86,0.15245
1776977100,77923.81,77923.81,77875.72,77875.72,0.00078
1776978000,77867.3,77917.28,77813.97,77917.28,0.01521
1776978900,77895.63,77895.63,77813.52,77850.0,0.01046
1776979800,77932.97,78041.46,77932.97,78041.46,0.08153
1776980700,78034.88,78034.88,77948.47,77952.08,0.07403
1776981600,78013.02,78162.58,78002.27,78088.65,0.04621
1776982500,78088.5,78238.29,78088.5,78154.97,0.05989
1776983400,78174.33,78288.87,78174.33,78288.87,0.00579
1776984300,78304.82,78314.78,78192.24,78213.21,0.01649
1776985200,78227.84,78232.91,78080.24,78104.89,0.01036
1776986100,78082.95,78144.69,78034.25,78144.69,0.013
1776987000,78164.44,78252.83,78137.77,78233.65,0.04384
1776987900,78257.07,78299.3,78224.67,78254.34,0.02421
1776988800,78265.13,78326.98,78163.72,78295.53,0.0227
1776989700,78329.03,78451.91,78275.57,78406.6,0.04015
1776990600,78420.26,78478.22,78355.87,78402.46,0.03105
1776991500,78371.99,78475.78,78315.87,78353.89,0.05845
1776992400,78419.93,78419.93,78081.07,78172.77,0.05705
1776993300,78176.7,78176.7,78030.47,78050.0,0.02312
1776994200,78046.62,78138.85,77955.96,78056.27,0.09765
1776995100,78157.91,78461.81,78157.91,78461.81,0.09112
1776996000,78430.34,78563.95,78341.5,78424.06,0.13659
1776996900,78403.45,78403.46,78247.15,78268.65,0.04648
1776997800,78293.74,78367.14,78293.74,78367.14,0.00907
1776998700,78426.88,78426.88,78080.75,78151.72,0.04851
1776999600,78167.18,78178.74,78111.7,78138.23,0.01112
1777000500,78118.68,78118.68,77700.0,77816.88,0.10986
1777001400,77759.41,77759.41,77555.95,77675.44,0.15601
1777002300,77713.76,77744.57,77713.76,77744.57,0.02104
1777003200,77712.87,77737.55,77674.96,77674.96,0.01202
1777004100,77685.57,77832.54,77685.57,77779.69,0.00861
1777005000,77593.49,77620.39,77500.0,77620.39,0.03129
1777005900,77612.65,77730.34,77612.65,77714.05,0.00169
1777006800,77676.36,77676.36,77640.95,77640.95,0.00028
1777007700,77588.38,77588.38,77475.17,77584.7,0.00156
1777008600,77697.72,77699.81,77697.72,77699.81,0.0002
1777009500,77782.23,78011.37,77782.23,78011.37,0.16857
1777010400,77921.57,77934.12,77900.12,77934.12,0.00886
1777011300,77955.99,77955.99,77951.32,77951.32,0.00182
1777012200,77794.49,77795.09,77794.49,77795.09,0.0552
1777013100,77852.2,77860.69,77852.2,77860.69,0.00026
1777014000,77788.9,77842.77,77787.17,77787.17,0.01364
1777014900,77749.39,77760.8,77650.0,77692.82,0.02114
1777015800,77735.0,77735.0,77647.24,77651.92,0.00527
1777016700,77723.72,77729.15,77607.04,77626.07,0.05328
1777017600,77634.5,77652.9,77632.46,77632.46,0.00093
1777018500,77850.0,77973.75,77828.08,77851.35,0.39346
1777019400,77812.83,77837.51,77761.2,77761.2,0.00104
1777020300,77789.78,77858.21,77789.78,77834.36,0.01926
1777021200,77697.77,77697.77,77433.4,77446.73,0.1423
1777022100,77536.9,77574.6,77492.39,77492.39,0.00713
1777023000,77518.78,77562.82,77431.12,77562.82,0.00625
1777023900,77545.82,77545.82,77491.65,77524.85,0.04047
1777024800,77524.01,77524.01,77455.05,77499.57,0.16181
1777025700,77580.96,77718.18,77546.8,77703.66,0.01922
1777026600,77670.88,77670.88,77646.12,77646.12,0.00265
1777027500,77712.13,77769.86,77678.92,77769.86,0.08225
1777028400,77762.32,78266.87,77762.32,78190.9,0.1708
1777029300,78207.11,78304.82,78101.67,78304.82,0.02736
1777030200,78312.06,78358.72,78261.45,78271.79,0.05549
1777031100,78231.89,78239.31,78228.01,78228.01,0.00648
1777032000,78242.73,78299.91,78219.24,78245.88,0.02145
1777032900,78332.62,78347.31,78175.41,78279.19,0.08236
1777033800,78278.89,78278.89,78180.0,78207.98,0.26866
1777034700,78177.36,78263.45,78092.23,78131.61,0.0027
1777035600,78350.0,78434.72,78339.19,78434.72,0.0138
1777036500,78355.01,78355.01,78179.03,78179.03,0.0026
1777037400,78153.6,78246.14,78058.0,78169.78,0.06936
1777038300,77948.21,78088.8,77926.42,78088.8,0.0037
1777039200,78030.9,78051.31,77811.32,77981.71,0.02626
1777040100,77989.1,77989.1,77692.29,77740.63,0.00733
1777041000,77703.96,77992.68,77703.96,77992.68,0.08352
1777041900,77992.68,78049.14,77925.28,78002.9,0.04307
1777042800,78003.22,78003.22,77628.68,77738.93,0.03373
1777043700,77756.89,77870.54,77723.68,77830.69,0.01855
1777044600,77828.87,77992.68,77727.53,77992.68,0.00616
1777045500,77992.68,78251.59,77923.01,77987.95,0.0812
1777046400,78064.41,78064.41,77865.75,77865.75,0.05484
1777047300,77756.62,77756.62,77655.13,77725.76,0.08306
1777048200,77772.03,77912.16,77592.54,77668.64,0.10271
1777049100,77734.45,77738.8,77643.13,77738.8,0.03658
1777050000,77750.77,77768.61,77649.97,77673.24,0.0638
1777050900,77710.84,77710.84,77588.93,77665.45,0.08313
1777051800,77677.64,77677.64,77500.0,77592.87,0.02874
1777052700,77592.07,77803.49,77592.07,77724.85,0.09789
1777053600,77650.89,77696.62,77573.82,77573.82,0.13729
1777054500,77500.16,77532.75,77375.17,77524.83,0.06204
1777055400,77569.94,77600.0,77552.18,77552.19,0.27721
1777056300,77613.68,77616.93,77553.43,77588.72,0.01003
1777057200,77700.0,77759.94,77589.3,77589.3,0.02415
1777058100,77669.39,77669.39,77569.29,77578.77,0.00425
1777059000,77595.77,77662.33,77578.21,77634.84,0.01258
1777059900,77598.71,77629.4,77584.06,77629.4,0.00398
1777060800,77609.3,77644.87,77557.75,77644.87,0.3699
1777061700,77644.24,77644.24,77500.0,77500.0,0.03138
1777062600,77556.21,77664.56,77538.71,77648.99,0.23017
1777063500,77623.04,77750.24,77623.04,77750.24,0.03141
1777064400,77723.94,77723.94,77686.19,77708.71,0.05107
1777065300,77620.3,77646.04,77571.87,77621.92,0.00738
1777066200,77620.05,77642.18,77553.86,77593.17,0.03372
1777067100,77553.86,77575.77,77535.35,77575.77,0.04269
1777068000,77540.91,77606.83,77540.91,77595.69,0.05362
1777068900,77599.56,77606.04,77554.59,77554.59,0.02915
1777069800,77544.63,77544.63,77234.23,77303.9,0.10741
1777070700,77318.53,77395.03,77312.59,77341.53,0.03162
1777071600,77354.31,77405.87,77329.23,77405.87,0.07639
1777072500,77361.6,77411.95,77331.87,77411.95,0.04338
1777073400,77387.14,77451.24,77387.14,77443.58,0.00787
1777074300,77437.55,77450.15,77401.32,77438.57,0.00758
1777075200,77411.22,77464.34,77391.7,77432.77,0.00557
1777076100,77420.32,77420.32,77296.54,77308.24,0.01939
1777077000,77299.84,77432.15,77299.84,77370.0,0.03356
1777077900,77386.9,77471.49,77369.64,77471.49,0.14037
1777078800,77483.2,77492.25,77433.67,77469.28,0.11188
1777079700,77492.76,77552.69,77481.58,77493.36,0.00841
1777080600,77502.09,77555.87,77481.0,77549.41,0.0089
1777081500,77565.2,77588.82,77560.92,77560.92,0.00295
1777082400,77555.05,77640.06,77477.45,77512.87,0.01239
1777083300,77550.4,77590.41,77550.4,77590.41,0.00185
1777084200,77634.84,77644.2,77597.65,77632.33,0.01744
1777085100,77634.44,77638.99,77614.84,77614.84,0.05351
1777086000,77637.56,77637.56,77550.18,77582.09,0.00755
1777086900,77580.86,77608.57,77550.76,77550.76,0.00699
1777087800,77574.06,77689.23,77574.06,77677.66,0.00911
1777088700,77674.47,77693.09,77627.83,77682.37,0.00891
1777089600,77668.37,77699.98,77648.39,77659.7,0.05327
1777090500,77688.3,77688.3,77660.0,77661.63,0.00699
1777091400,77611.19,77617.86,77523.38,77617.42,0.06377
1777092300,77628.4,77628.4,77628.4,77628.4,0.00128
1777093200,77599.27,77599.27,77500.0,77502.81,0.00175
1777094100,77504.37,77525.54,77502.63,77525.54,0.0043
1777095000,77502.64,77563.36,77502.64,77561.39,0.00485
1777095900,77544.43,77546.18,77502.63,77502.63,0.00858
1777096800,77502.63,77502.63,77502.63,77502.63,0.0
1777097700,77555.64,77555.64,77482.18,77482.18,0.00733
1777098600,77529.44,77548.36,77514.39,77514.39,0.00195
1777099500,77518.49,77518.49,77514.39,77514.39,0.00962
1777100400,77474.11,77489.89,77442.47,77477.59,0.00274
1777101300,77512.81,77520.6,77499.41,77499.41,0.00222
1777102200,77564.49,77572.14,77525.71,77525.71,0.00314
1777103100,77525.71,77525.71,77525.71,77525.71,0.00024
1777104000,77525.71,77525.71,77525.71,77525.71,0.0
1777104900,77525.71,77525.71,77525.71,77525.71,0.0
1777105800,77564.47,77638.07,77564.47,77638.07,0.00572
1777106700,77638.07,77638.07,77638.07,77638.07,0.0
1777107600,77638.07,77671.31,77598.75,77610.18,0.01177
1777108500,77634.89,77637.55,77618.25,77637.54,0.12879
1777109400,77594.38,77700.0,77594.38,77697.19,0.00807
1777110300,77757.9,77757.9,77757.9,77757.9,0.00023
1777111200,77758.27,77777.49,77755.68,77755.68,0.01708
1777112100,77775.43,77828.91,77775.43,77828.91,0.00182
1777113000,77828.91,77870.13,77828.91,77845.6,0.00827
1777113900,77835.53,77835.53,77835.53,77835.53,0.00025
1777114800,77771.07,77771.07,77762.04,77762.05,0.0259
1777115700,77658.34,77688.18,77642.15,77688.18,0.00904
1777116600,77681.02,77681.02,77630.93,77630.93,0.01875
1777117500,77694.99,77712.18,77673.32,77673.32,0.00254
1777118400,77665.63,77665.63,77665.63,77665.63,0.00241
1777119300,77668.74,77668.74,77668.74,77668.74,0.00103
1777120200,77599.39,77599.39,77541.38,77569.46,0.00898
1777121100,77537.05,77588.66,77537.05,77578.81,0.00219
1777122000,77575.03,77647.47,77575.03,77647.47,0.0178
1777122900,77635.63,77657.38,77635.63,77640.87,0.00071
1777123800,77609.75,77636.97,77600.11,77619.65,0.01344
1777124700,77686.89,77695.0,77640.1,77695.0,0.01883
1777125600,77695.0,77712.16,77628.43,77649.52,1.03362
1777126500,77680.54,77745.17,77680.54,77745.17,0.0101
1777127400,77726.65,77732.53,77726.65,77732.53,0.00576
1777128300,77740.63,77740.63,77638.54,77668.85,0.01325
1777129200,77648.87,77687.58,77648.87,77676.55,0.00522
1777130100,77707.37,77721.4,77707.37,77721.4,0.00154
1777131000,77713.82,77713.82,77682.54,77682.54,0.00315
1777131900,77652.57,77652.57,77321.82,77321.82,0.04349
1777132800,77324.77,77456.19,77324.77,77456.19,0.01509
1777133700,77460.15,77460.15,77373.44,77399.88,0.02269
1777134600,77408.97,77408.97,77165.67,77341.24,0.10253
1777135500,77395.95,77395.95,77387.18,77387.18,0.00152
1777136400,77387.18,77390.12,77347.88,77350.52,0.01747
1777137300,77342.59,77412.97,77320.26,77412.97,0.0378
1777138200,77335.25,77344.07,77300.0,77329.82,0.13489
1777139100,77311.12,77311.13,77250.43,77250.43,0.0165
1777140000,77239.16,77299.68,77239.16,77296.47,0.02064
1777140900,77275.03,77323.48,77275.03,77318.11,0.01127
1777141800,77323.48,77402.18,77323.48,77329.96,0.0013
1777142700,77353.87,77353.87,77309.26,77309.26,0.00357
1777143600,77301.99,77301.99,77299.98,77299.98,0.00064
1777144500,77339.47,77341.54,77278.5,77278.5,0.00225
1777145400,77255.45,77255.45,77212.04,77212.04,0.00069
1777146300,77230.6,77330.58,77230.6,77311.22,0.05327
1777147200,77345.03,77378.9,77339.76,77364.31,0.00685
1777148100,77393.76,77415.58,77392.67,77402.36,0.00108
1777149000,77422.2,77433.59,77403.01,77403.36,0.02595
1777149900,77424.86,77474.53,77424.86,77474.53,0.12982
1777150800,77509.99,77515.5,77509.99,77515.5,0.04634
1777151700,77510.75,77520.37,77484.26,77514.41,0.01103
1777152600,77497.97,77497.97,77449.69,77455.28,0.02417
1777153500,77498.34,77528.88,77475.43,77516.77,0.0309
1777154400,77516.07,77553.37,77491.22,77500.58,0.02053
1777155300,77490.12,77548.18,77481.08,77548.18,0.01578
1777156200,77555.95,77629.17,77555.95,77593.08,1.4992
1777157100,77582.63,77582.63,77540.76,77540.76,0.00204
1777158000,77563.04,77599.98,77554.34,77573.11,0.01431
1777158900,77595.06,77595.76,77549.87,77579.57,0.01303
1777159800,77573.71,77617.93,77573.71,77617.93,0.09543
1777160700,77613.26,77626.42,77586.33,77610.68,0.00788
1777161600,77631.64,77631.64,77473.91,77526.74,0.12739
1777162500,77504.9,77515.1,77461.18,77461.18,0.00754
1777163400,77483.92,77558.39,77482.63,77521.66,0.0135
1777164300,77534.73,77579.53,77424.5,77514.73,0.03672
1777165200,77506.19,77520.96,77478.47,77503.81,0.02722
1777166100,77519.43,77546.77,77497.08,77516.74,0.01972
1777167000,77518.9,77555.0,77518.9,77555.0,0.01025
1777167900,77508.0,77546.73,77438.08,77438.08,0.01771
1777168800,77465.21,77559.3,77462.39,77559.3,0.06226
1777169700,77560.0,77587.77,77560.0,77587.77,0.0007
1777170600,77563.23,77565.7,77554.98,77554.98,0.00386
1777171500,77520.52,77523.2,77520.52,77523.2,0.00037
1777172400,77500.15,77532.24,77496.38,77532.24,0.05768
1777173300,77542.45,77554.46,77498.28,77498.28,0.00322
1777174200,77376.74,77376.74,77340.15,77369.03,0.00121
1777175100,77390.56,77391.92,77368.86,77390.17,0.04294
1777176000,77392.5,77449.26,77392.5,77449.26,0.00439
1777176900,77475.01,77493.32,77456.72,77456.72,0.01418
1777177800,77459.52,77534.06,77453.74,77534.06,0.00217
1777178700,77542.93,77800.08,77542.93,77784.91,0.05018
1777179600,77704.11,78136.69,77704.11,78109.51,0.06551
1777180500,78136.69,78175.08,78039.64,78175.07,0.29937
1777181400,78034.51,78049.71,78034.51,78049.71,0.0134
1777182300,78034.51,78047.55,78015.09,78033.54,0.00068
1777183200,78040.6,78040.6,78011.73,78019.06,0.01515
1777184100,77959.3,77971.0,77958.05,77971.0,0.01134
1777185000,77949.0,78058.7,77949.0,78021.08,0.00247
1777185900,78025.48,78025.48,77999.09,77999.09,0.00098
1777186800,78000.32,78030.3,78000.06,78002.25,0.01399
1777187700,78036.93,78036.94,78012.93,78012.93,0.00495
1777188600,78012.93,78012.93,78012.93,78012.93,0.0
1777189500,78058.01,78106.39,78036.12,78106.39,0.05286
1777190400,78102.51,78158.18,78067.34,78067.34,0.00254
1777191300,78087.12,78087.12,78040.76,78040.76,0.0012
1777192200,78106.37,78200.0,78106.37,78160.9,0.00128
1777193100,78044.66,78044.66,78044.66,78044.66,3e-05
1777194000,78032.2,78032.38,77972.62,77972.62,0.00411
1777194900,78061.81,78061.81,78061.81,78061.81,0.00221
1777195800,77985.66,77985.66,77932.15,77975.83,0.00017
1777196700,77987.8,78013.37,77987.8,78013.37,0.0001
1777197600,77976.77,78055.52,77976.77,78055.48,0.00266
1777198500,78015.99,78035.58,78015.99,78020.6,0.00808
1777199400,78018.13,78018.13,78018.13,78018.13,0.0001
1777200300,78008.18,78008.18,77993.75,77993.75,0.02721
1777201200,78018.45,78071.22,78018.45,78061.27,0.00256
1777202100,78071.2,78150.66,78071.2,78150.66,0.01436
1777203000,78106.11,78106.11,78094.2,78105.22,0.01812
1777203900,78102.16,78102.16,78102.16,78102.16,0.00149
1777204800,78133.23,78133.23,78032.18,78032.18,0.03528
1777205700,78010.98,78025.23,77998.69,78025.23,0.00232
1777206600,77984.36,77986.34,77959.85,77962.39,0.00112
1777207500,77859.95,77859.95,77820.1,77850.11,0.07713
1777208400,77827.61,77939.35,77790.24,77939.35,0.00617
1777209300,77946.18,77946.18,77885.55,77885.55,0.00016
1777210200,77901.58,77986.56,77884.44,77986.56,0.00197
1777211100,77935.44,77956.71,77927.88,77956.71,0.01123
1777212000,77939.34,77956.71,77886.04,77924.19,2.02239
1777212900,77959.36,78176.07,77959.36,78063.36,0.0147
1777213800,78073.27,78102.39,78041.91,78063.34,0.01074
1777214700,78053.69,78160.47,77942.99,78100.18,0.12985
1777215600,78118.43,78118.43,78094.18,78098.57,0.00756
1777216500,78103.56,78112.87,77986.5,78112.87,0.11016
1777217400,78105.99,78105.99,78055.2,78055.2,0.00142
1777218300,78030.06,78058.41,78009.55,78009.55,0.02937
1777219200,78038.57,78084.65,78019.64,78034.73,0.00757
1777220100,78032.02,78065.63,78023.6,78065.63,0.00983
1777221000,78058.1,78105.53,78034.77,78036.25,0.01303
1777221900,77938.71,77945.88,77938.71,77945.88,0.00073
